,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,userID
9816,250,32.5,130,344,"Wed, 26 Jun 2019 15:34:07 GMT",True,"Wed, 26 Jun 2019 21:17:55 GMT",1104
9817,278,19.46,70,418,"Wed, 26 Jun 2019 15:34:35 GMT",True,"Wed, 26 Jun 2019 22:32:10 GMT",559
9818,600,12.0,20,395,"Wed, 26 Jun 2019 15:41:30 GMT",True,"Wed, 26 Jun 2019 22:16:24 GMT",712
9819,400,24.0,60,343,"Wed, 26 Jun 2019 15:46:55 GMT",True,"Wed, 26 Jun 2019 21:29:11 GMT",1137
9820,600,12.0,20,72,"Wed, 26 Jun 2019 15:51:00 GMT",True,"Wed, 26 Jun 2019 17:01:32 GMT",1366
9821,250,5.0,20,114,"Wed, 26 Jun 2019 15:50:32 GMT",True,"Wed, 26 Jun 2019 17:44:01 GMT",562
9822,300,30.0,100,360,"Wed, 26 Jun 2019 15:51:44 GMT",True,"Wed, 26 Jun 2019 21:51:17 GMT",69
9823,250,10.0,40,404,"Wed, 26 Jun 2019 16:05:16 GMT",True,"Wed, 26 Jun 2019 22:48:36 GMT",1534
9824,333,6.66,20,436,"Wed, 26 Jun 2019 16:07:08 GMT",True,"Wed, 26 Jun 2019 23:23:09 GMT",1864
9825,400,8.0,20,426,"Wed, 26 Jun 2019 16:13:24 GMT",True,"Wed, 26 Jun 2019 23:18:53 GMT",743
9826,250,20.0,80,418,"Wed, 26 Jun 2019 16:17:48 GMT",True,"Wed, 26 Jun 2019 23:15:35 GMT",1126
9827,400,12.0,30,345,"Wed, 26 Jun 2019 16:26:36 GMT",True,"Wed, 26 Jun 2019 22:11:37 GMT",2461
9828,200,16.0,80,388,"Wed, 26 Jun 2019 16:32:16 GMT",True,"Wed, 26 Jun 2019 22:59:44 GMT",714
9829,400,8.0,20,66,"Wed, 26 Jun 2019 16:35:36 GMT",True,"Wed, 26 Jun 2019 17:41:27 GMT",668
9830,400,16.0,40,79,"Wed, 26 Jun 2019 16:54:52 GMT",True,"Wed, 26 Jun 2019 17:54:27 GMT",668
9831,600,12.0,20,159,"Wed, 26 Jun 2019 16:40:21 GMT",True,"Wed, 26 Jun 2019 19:19:15 GMT",324
9832,400,8.0,20,223,"Wed, 26 Jun 2019 16:52:52 GMT",True,"Wed, 26 Jun 2019 20:35:32 GMT",858
9833,600,24.0,40,191,"Wed, 26 Jun 2019 16:58:07 GMT",True,"Wed, 26 Jun 2019 20:08:44 GMT",2170
9834,200,12.0,60,120,"Wed, 26 Jun 2019 17:28:42 GMT",True,"Wed, 26 Jun 2019 19:28:41 GMT",558
9835,400,20.0,50,265,"Wed, 26 Jun 2019 18:01:33 GMT",True,"Wed, 26 Jun 2019 22:11:57 GMT",1524
9836,400,16.0,40,252,"Wed, 26 Jun 2019 17:48:48 GMT",True,"Wed, 26 Jun 2019 22:00:38 GMT",632
9837,333,19.98,60,653,"Wed, 26 Jun 2019 18:13:05 GMT",True,"Thu, 27 Jun 2019 05:05:48 GMT",565
9838,300,6.0,20,310,"Wed, 26 Jun 2019 18:15:54 GMT",True,"Wed, 26 Jun 2019 23:25:37 GMT",891
9839,525,36.75,70,417,"Wed, 26 Jun 2019 18:21:02 GMT",True,"Thu, 27 Jun 2019 01:17:35 GMT",579
9840,300,15.0,50,247,"Wed, 26 Jun 2019 18:54:16 GMT",True,"Wed, 26 Jun 2019 22:59:24 GMT",171
9841,273,5.46,20,265,"Wed, 26 Jun 2019 19:47:11 GMT",True,"Thu, 27 Jun 2019 00:11:59 GMT",560
9842,375,18.75,50,182,"Wed, 26 Jun 2019 20:39:44 GMT",True,"Wed, 26 Jun 2019 23:37:37 GMT",369
9843,250,2.5,10,114,"Wed, 26 Jun 2019 21:06:39 GMT",True,"Wed, 26 Jun 2019 22:58:21 GMT",562
9844,400,16.0,40,291,"Wed, 26 Jun 2019 21:10:45 GMT",True,"Thu, 27 Jun 2019 02:00:54 GMT",1082
9845,300,9.0,30,143,"Wed, 26 Jun 2019 23:29:12 GMT",True,"Thu, 27 Jun 2019 01:50:07 GMT",376
9846,300,12.0,40,60,"Thu, 27 Jun 2019 01:23:13 GMT",True,"Thu, 27 Jun 2019 02:23:10 GMT",1152
9847,300,12.0,40,60,"Thu, 27 Jun 2019 01:24:03 GMT",True,"Thu, 27 Jun 2019 02:23:10 GMT",1152
9848,438,35.04,80,123,"Thu, 27 Jun 2019 01:55:15 GMT",True,"Thu, 27 Jun 2019 03:56:43 GMT",1099
9849,375,15.0,40,155,"Thu, 27 Jun 2019 04:41:00 GMT",True,"Thu, 27 Jun 2019 07:15:34 GMT",1202
9850,273,19.11,70,265,"Thu, 27 Jun 2019 13:35:16 GMT",True,"Thu, 27 Jun 2019 18:00:03 GMT",560
9851,300,30.0,100,292,"Thu, 27 Jun 2019 14:44:49 GMT",True,"Thu, 27 Jun 2019 19:36:25 GMT",69
9852,300,21.0,70,537,"Thu, 27 Jun 2019 15:27:20 GMT",True,"Fri, 28 Jun 2019 00:23:53 GMT",569
9853,600,12.0,20,336,"Thu, 27 Jun 2019 15:34:06 GMT",True,"Thu, 27 Jun 2019 21:09:43 GMT",1366
9854,400,20.0,50,232,"Thu, 27 Jun 2019 15:42:54 GMT",True,"Thu, 27 Jun 2019 19:33:19 GMT",1137
9855,250,5.0,20,198,"Thu, 27 Jun 2019 15:42:57 GMT",True,"Thu, 27 Jun 2019 19:00:10 GMT",562
9856,250,20.0,80,418,"Thu, 27 Jun 2019 15:46:23 GMT",True,"Thu, 27 Jun 2019 22:43:32 GMT",1126
9857,500,15.0,30,495,"Thu, 27 Jun 2019 15:51:08 GMT",True,"Fri, 28 Jun 2019 00:05:49 GMT",620
9858,600,12.0,20,395,"Thu, 27 Jun 2019 15:52:50 GMT",True,"Thu, 27 Jun 2019 22:27:47 GMT",712
9859,525,10.5,20,236,"Thu, 27 Jun 2019 16:02:47 GMT",True,"Thu, 27 Jun 2019 19:58:33 GMT",1164
9860,400,8.0,20,426,"Thu, 27 Jun 2019 16:13:17 GMT",True,"Thu, 27 Jun 2019 23:18:44 GMT",743
9861,400,12.0,30,345,"Thu, 27 Jun 2019 18:44:08 GMT",True,"Thu, 27 Jun 2019 22:06:04 GMT",2461
9862,292,14.6,50,267,"Thu, 27 Jun 2019 16:21:51 GMT",True,"Thu, 27 Jun 2019 20:48:44 GMT",1470
9863,357,21.42,60,191,"Thu, 27 Jun 2019 16:25:15 GMT",True,"Thu, 27 Jun 2019 19:35:38 GMT",2170
9864,200,10.0,50,404,"Thu, 27 Jun 2019 16:36:48 GMT",True,"Thu, 27 Jun 2019 23:19:54 GMT",1154
9865,400,8.0,20,79,"Thu, 27 Jun 2019 16:38:47 GMT",True,"Thu, 27 Jun 2019 17:57:34 GMT",668
9866,400,8.0,20,223,"Thu, 27 Jun 2019 16:42:43 GMT",True,"Thu, 27 Jun 2019 20:24:37 GMT",858
9867,300,6.0,20,310,"Thu, 27 Jun 2019 16:42:56 GMT",True,"Thu, 27 Jun 2019 21:52:45 GMT",891
9868,333,6.66,20,101,"Thu, 27 Jun 2019 16:43:56 GMT",True,"Thu, 27 Jun 2019 18:24:00 GMT",1274
9869,600,12.0,20,129,"Thu, 27 Jun 2019 16:50:09 GMT",True,"Thu, 27 Jun 2019 18:59:05 GMT",1001
9870,400,24.0,60,203,"Thu, 27 Jun 2019 17:00:45 GMT",True,"Thu, 27 Jun 2019 20:19:45 GMT",1364
9871,364,18.2,50,409,"Thu, 27 Jun 2019 17:05:40 GMT",True,"Thu, 27 Jun 2019 23:52:56 GMT",671
9872,469,14.07,30,421,"Thu, 27 Jun 2019 17:14:12 GMT",True,"Fri, 28 Jun 2019 00:14:42 GMT",1095
9873,200,14.0,70,120,"Thu, 27 Jun 2019 17:31:37 GMT",True,"Thu, 27 Jun 2019 19:31:33 GMT",558
9874,300,30.0,100,292,"Thu, 27 Jun 2019 18:43:34 GMT",True,"Thu, 27 Jun 2019 23:34:58 GMT",69
9875,525,36.75,70,61,"Thu, 27 Jun 2019 19:22:16 GMT",True,"Thu, 27 Jun 2019 20:23:11 GMT",579
9876,450,9.0,20,30,"Thu, 27 Jun 2019 19:27:05 GMT",True,"Thu, 27 Jun 2019 19:56:31 GMT",1124
9877,250,2.5,10,60,"Thu, 27 Jun 2019 19:51:58 GMT",True,"Thu, 27 Jun 2019 20:51:39 GMT",562
9878,333,6.66,20,222,"Thu, 27 Jun 2019 20:45:40 GMT",True,"Fri, 28 Jun 2019 00:27:17 GMT",567
9879,400,16.0,40,291,"Thu, 27 Jun 2019 20:55:04 GMT",True,"Fri, 28 Jun 2019 01:45:46 GMT",1082
9880,200,14.0,70,222,"Thu, 27 Jun 2019 21:27:55 GMT",True,"Fri, 28 Jun 2019 01:09:34 GMT",629
9881,200,14.0,70,60,"Thu, 27 Jun 2019 21:28:32 GMT",True,"Thu, 27 Jun 2019 22:27:34 GMT",629
9882,600,12.0,20,336,"Thu, 27 Jun 2019 21:47:37 GMT",True,"Fri, 28 Jun 2019 03:22:03 GMT",1366
9883,600,12.0,20,269,"Thu, 27 Jun 2019 23:44:31 GMT",True,"Fri, 28 Jun 2019 02:15:03 GMT",1366
9884,271,65.04,240,145,"Fri, 28 Jun 2019 00:55:35 GMT",True,"Fri, 28 Jun 2019 03:19:58 GMT",1039
9885,400,20.0,50,232,"Fri, 28 Jun 2019 01:51:08 GMT",True,"Fri, 28 Jun 2019 05:43:05 GMT",1108
9886,300,12.0,40,170,"Fri, 28 Jun 2019 03:32:27 GMT",True,"Fri, 28 Jun 2019 06:21:51 GMT",431
9887,300,6.0,20,60,"Fri, 28 Jun 2019 04:24:18 GMT",True,"Fri, 28 Jun 2019 05:24:08 GMT",1152
9888,273,19.11,70,265,"Fri, 28 Jun 2019 13:35:08 GMT",True,"Fri, 28 Jun 2019 17:59:59 GMT",560
9889,250,5.0,20,198,"Fri, 28 Jun 2019 15:25:11 GMT",True,"Fri, 28 Jun 2019 18:42:25 GMT",562
9890,278,13.9,50,418,"Fri, 28 Jun 2019 15:27:16 GMT",True,"Fri, 28 Jun 2019 22:25:08 GMT",559
9891,300,15.0,50,210,"Fri, 28 Jun 2019 15:31:55 GMT",True,"Fri, 28 Jun 2019 19:01:25 GMT",569
9892,600,12.0,20,395,"Fri, 28 Jun 2019 15:35:01 GMT",True,"Fri, 28 Jun 2019 22:09:57 GMT",712
9893,300,30.0,100,292,"Fri, 28 Jun 2019 15:35:38 GMT",True,"Fri, 28 Jun 2019 20:27:19 GMT",69
9894,400,8.0,20,426,"Fri, 28 Jun 2019 16:15:02 GMT",True,"Fri, 28 Jun 2019 23:20:42 GMT",743
9895,333,6.66,20,436,"Fri, 28 Jun 2019 16:16:06 GMT",True,"Fri, 28 Jun 2019 23:31:53 GMT",567
9896,200,16.0,80,388,"Fri, 28 Jun 2019 16:22:48 GMT",True,"Fri, 28 Jun 2019 22:49:48 GMT",714
9897,357,21.42,60,191,"Fri, 28 Jun 2019 16:22:46 GMT",True,"Fri, 28 Jun 2019 19:33:34 GMT",2170
9898,300,6.0,20,310,"Fri, 28 Jun 2019 16:24:55 GMT",True,"Fri, 28 Jun 2019 21:34:36 GMT",891
9899,600,12.0,20,154,"Fri, 28 Jun 2019 16:30:56 GMT",True,"Fri, 28 Jun 2019 19:04:16 GMT",324
9900,400,8.0,20,223,"Fri, 28 Jun 2019 16:55:01 GMT",True,"Fri, 28 Jun 2019 20:36:27 GMT",858
9901,400,16.0,40,380,"Fri, 28 Jun 2019 16:59:22 GMT",True,"Fri, 28 Jun 2019 23:13:36 GMT",1007
9902,400,16.0,40,380,"Sat, 29 Jun 2019 00:55:38 GMT",True,"Fri, 28 Jun 2019 23:13:36 GMT",1007
9903,200,14.0,70,120,"Fri, 28 Jun 2019 17:05:04 GMT",True,"Fri, 28 Jun 2019 19:04:59 GMT",558
9904,292,14.6,50,267,"Fri, 28 Jun 2019 17:09:06 GMT",True,"Fri, 28 Jun 2019 21:35:43 GMT",1470
9905,469,9.38,20,421,"Fri, 28 Jun 2019 17:11:42 GMT",True,"Sat, 29 Jun 2019 00:12:16 GMT",1095
9906,400,12.0,30,345,"Fri, 28 Jun 2019 17:43:11 GMT",True,"Fri, 28 Jun 2019 23:28:11 GMT",2461
9907,238,4.76,20,344,"Fri, 28 Jun 2019 18:13:41 GMT",True,"Fri, 28 Jun 2019 23:53:21 GMT",2961
9908,238,4.76,20,297,"Fri, 28 Jun 2019 19:32:45 GMT",True,"Fri, 28 Jun 2019 23:06:21 GMT",2961
9909,238,23.8,100,139,"Fri, 28 Jun 2019 19:55:28 GMT",True,"Fri, 28 Jun 2019 20:28:21 GMT",2961
9910,227,22.7,100,431,"Fri, 28 Jun 2019 20:04:21 GMT",True,"Sat, 29 Jun 2019 01:20:21 GMT",2961
9911,250,5.0,20,228,"Fri, 28 Jun 2019 19:01:26 GMT",True,"Fri, 28 Jun 2019 22:47:07 GMT",667
9912,400,16.0,40,359,"Fri, 28 Jun 2019 19:26:18 GMT",True,"Sat, 29 Jun 2019 01:25:12 GMT",1285
9913,400,16.0,40,291,"Fri, 28 Jun 2019 20:06:43 GMT",True,"Sat, 29 Jun 2019 00:56:54 GMT",1082
9914,450,9.0,20,30,"Fri, 28 Jun 2019 20:07:23 GMT",True,"Fri, 28 Jun 2019 20:36:46 GMT",1124
9915,273,5.46,20,265,"Fri, 28 Jun 2019 20:12:40 GMT",True,"Sat, 29 Jun 2019 00:37:25 GMT",560
9916,600,12.0,20,100,"Fri, 28 Jun 2019 21:30:04 GMT",True,"Fri, 28 Jun 2019 23:09:58 GMT",712
9917,525,10.5,20,236,"Fri, 28 Jun 2019 23:21:52 GMT",True,"Sat, 29 Jun 2019 03:16:32 GMT",1164
9918,600,12.0,20,108,"Fri, 28 Jun 2019 23:54:37 GMT",True,"Sat, 29 Jun 2019 01:41:07 GMT",1746
9919,600,12.0,20,60,"Fri, 28 Jun 2019 23:54:54 GMT",True,"Sat, 29 Jun 2019 00:53:07 GMT",1746
9920,600,12.0,20,60,"Sat, 29 Jun 2019 01:02:25 GMT",True,"Sat, 29 Jun 2019 00:53:07 GMT",1746
9921,600,12.0,20,60,"Sat, 29 Jun 2019 01:02:34 GMT",True,"Sat, 29 Jun 2019 00:53:07 GMT",1746
9922,200,54.0,270,720,"Sat, 29 Jun 2019 04:12:31 GMT",True,"Sat, 29 Jun 2019 16:11:42 GMT",292
9923,400,8.0,20,426,"Sat, 29 Jun 2019 14:58:24 GMT",True,"Sat, 29 Jun 2019 22:03:43 GMT",743
9924,400,8.0,20,68,"Sat, 29 Jun 2019 15:01:21 GMT",True,"Sat, 29 Jun 2019 16:05:43 GMT",743
9925,333,6.66,20,81,"Sat, 29 Jun 2019 15:08:05 GMT",True,"Sat, 29 Jun 2019 16:28:51 GMT",365
9926,600,12.0,20,108,"Sat, 29 Jun 2019 23:18:23 GMT",True,"Sun, 30 Jun 2019 01:05:52 GMT",1746
9927,600,12.0,20,108,"Sun, 30 Jun 2019 01:46:27 GMT",True,"Sun, 30 Jun 2019 01:05:52 GMT",1746
9928,600,36.0,60,422,"Sat, 29 Jun 2019 23:59:09 GMT",True,"Sun, 30 Jun 2019 07:00:10 GMT",433
9929,200,20.0,100,103,"Sun, 30 Jun 2019 02:58:55 GMT",True,"Sun, 30 Jun 2019 04:41:22 GMT",243
9930,200,24.0,120,61,"Sun, 30 Jun 2019 02:59:17 GMT",True,"Sun, 30 Jun 2019 03:59:22 GMT",243
9931,250,15.0,60,81,"Sun, 30 Jun 2019 03:50:46 GMT",True,"Sun, 30 Jun 2019 05:11:31 GMT",1085
9932,375,15.0,40,201,"Sun, 30 Jun 2019 09:20:42 GMT",True,"Sun, 30 Jun 2019 12:41:21 GMT",1202
9933,400,8.0,20,68,"Sun, 30 Jun 2019 15:54:07 GMT",True,"Sun, 30 Jun 2019 17:01:21 GMT",743
9934,300,6.0,20,310,"Sun, 30 Jun 2019 16:56:40 GMT",True,"Sun, 30 Jun 2019 22:06:30 GMT",891
9935,300,12.0,40,170,"Sun, 30 Jun 2019 19:14:16 GMT",True,"Sun, 30 Jun 2019 22:03:25 GMT",431
9936,400,28.0,70,111,"Sun, 30 Jun 2019 22:06:54 GMT",True,"Sun, 30 Jun 2019 23:57:14 GMT",1509
9937,400,28.0,70,74,"Sun, 30 Jun 2019 22:07:15 GMT",True,"Sun, 30 Jun 2019 23:20:14 GMT",1509
9938,400,28.0,70,74,"Sun, 30 Jun 2019 22:12:35 GMT",True,"Sun, 30 Jun 2019 23:20:14 GMT",1509
9939,375,15.0,40,153,"Sun, 30 Jun 2019 23:50:20 GMT",True,"Mon, 01 Jul 2019 02:21:26 GMT",1202
9940,600,30.0,50,132,"Sun, 30 Jun 2019 23:51:05 GMT",True,"Mon, 01 Jul 2019 02:02:44 GMT",712
9941,438,35.04,80,123,"Mon, 01 Jul 2019 03:04:58 GMT",True,"Mon, 01 Jul 2019 05:05:54 GMT",1099
9942,400,8.0,20,68,"Mon, 01 Jul 2019 13:31:11 GMT",True,"Mon, 01 Jul 2019 14:38:33 GMT",743
9943,273,19.11,70,265,"Mon, 01 Jul 2019 13:33:50 GMT",True,"Mon, 01 Jul 2019 17:58:42 GMT",560
9944,227,4.54,20,60,"Mon, 01 Jul 2019 13:41:41 GMT",True,"Mon, 01 Jul 2019 14:39:20 GMT",2950
9945,227,4.54,20,60,"Mon, 01 Jul 2019 14:00:35 GMT",True,"Mon, 01 Jul 2019 14:39:20 GMT",2950
9946,250,5.0,20,198,"Mon, 01 Jul 2019 15:37:01 GMT",True,"Mon, 01 Jul 2019 18:53:54 GMT",562
9947,525,10.5,20,236,"Mon, 01 Jul 2019 15:38:30 GMT",True,"Mon, 01 Jul 2019 19:33:05 GMT",1164
9948,600,30.0,50,390,"Mon, 01 Jul 2019 15:38:41 GMT",True,"Mon, 01 Jul 2019 22:08:29 GMT",712
9949,300,21.0,70,409,"Mon, 01 Jul 2019 15:39:38 GMT",True,"Mon, 01 Jul 2019 22:28:18 GMT",569
9950,250,32.5,130,344,"Mon, 01 Jul 2019 15:41:22 GMT",True,"Mon, 01 Jul 2019 21:25:01 GMT",1104
9951,400,24.0,60,265,"Mon, 01 Jul 2019 16:07:30 GMT",True,"Mon, 01 Jul 2019 20:32:07 GMT",2898
9952,500,15.0,30,472,"Mon, 01 Jul 2019 16:10:28 GMT",True,"Tue, 02 Jul 2019 00:01:26 GMT",620
9953,333,6.66,20,436,"Mon, 01 Jul 2019 16:09:56 GMT",True,"Mon, 01 Jul 2019 23:25:29 GMT",567
9954,400,8.0,20,345,"Mon, 01 Jul 2019 16:15:21 GMT",True,"Mon, 01 Jul 2019 22:00:21 GMT",2461
9955,400,8.0,20,223,"Mon, 01 Jul 2019 16:35:49 GMT",True,"Mon, 01 Jul 2019 20:18:15 GMT",858
9956,357,21.42,60,191,"Mon, 01 Jul 2019 16:41:45 GMT",True,"Mon, 01 Jul 2019 19:52:14 GMT",2170
9957,400,8.0,20,426,"Mon, 01 Jul 2019 16:43:23 GMT",True,"Mon, 01 Jul 2019 23:49:03 GMT",743
9958,300,6.0,20,310,"Mon, 01 Jul 2019 16:59:49 GMT",True,"Mon, 01 Jul 2019 22:08:49 GMT",891
9959,227,49.94,220,431,"Mon, 01 Jul 2019 17:04:53 GMT",True,"Tue, 02 Jul 2019 00:15:54 GMT",2961
9960,200,16.0,80,120,"Mon, 01 Jul 2019 17:16:11 GMT",True,"Mon, 01 Jul 2019 19:16:02 GMT",558
9961,292,17.52,60,267,"Mon, 01 Jul 2019 17:59:15 GMT",True,"Mon, 01 Jul 2019 22:25:52 GMT",1470
9962,200,16.0,80,388,"Mon, 01 Jul 2019 18:00:26 GMT",True,"Tue, 02 Jul 2019 00:28:05 GMT",714
9963,300,15.0,50,331,"Mon, 01 Jul 2019 18:29:12 GMT",True,"Mon, 01 Jul 2019 23:57:51 GMT",832
9964,273,5.46,20,170,"Mon, 01 Jul 2019 18:57:49 GMT",True,"Mon, 01 Jul 2019 21:47:26 GMT",560
9965,200,34.0,170,291,"Mon, 01 Jul 2019 20:21:55 GMT",True,"Tue, 02 Jul 2019 01:12:17 GMT",1626
9966,600,12.0,20,269,"Mon, 01 Jul 2019 22:47:18 GMT",True,"Tue, 02 Jul 2019 03:15:32 GMT",1366
9967,400,8.0,20,148,"Tue, 02 Jul 2019 01:18:33 GMT",True,"Tue, 02 Jul 2019 03:46:05 GMT",1133
9968,375,15.0,40,153,"Tue, 02 Jul 2019 04:31:22 GMT",True,"Tue, 02 Jul 2019 07:04:06 GMT",1202
9969,400,8.0,20,75,"Tue, 02 Jul 2019 13:16:45 GMT",True,"Tue, 02 Jul 2019 14:31:22 GMT",743
9970,225,20.25,90,60,"Tue, 02 Jul 2019 13:21:05 GMT",True,"Tue, 02 Jul 2019 14:18:31 GMT",2950
9971,225,20.25,90,60,"Tue, 02 Jul 2019 14:01:16 GMT",True,"Tue, 02 Jul 2019 14:18:31 GMT",2950
9972,273,21.84,80,295,"Tue, 02 Jul 2019 13:36:32 GMT",True,"Tue, 02 Jul 2019 18:31:23 GMT",560
9973,400,20.0,50,265,"Tue, 02 Jul 2019 15:16:10 GMT",True,"Tue, 02 Jul 2019 18:56:46 GMT",1524
9974,300,12.0,40,409,"Tue, 02 Jul 2019 15:19:37 GMT",True,"Tue, 02 Jul 2019 22:08:01 GMT",569
9975,400,8.0,20,459,"Tue, 02 Jul 2019 15:36:12 GMT",True,"Tue, 02 Jul 2019 23:15:13 GMT",2461
9976,525,10.5,20,236,"Tue, 02 Jul 2019 15:39:37 GMT",True,"Tue, 02 Jul 2019 19:35:04 GMT",1164
9977,250,32.5,130,344,"Tue, 02 Jul 2019 15:40:22 GMT",True,"Tue, 02 Jul 2019 21:24:10 GMT",1104
9978,300,6.0,20,310,"Tue, 02 Jul 2019 15:57:16 GMT",True,"Tue, 02 Jul 2019 21:06:38 GMT",891
9979,400,32.0,80,36,"Tue, 02 Jul 2019 16:03:56 GMT",True,"Tue, 02 Jul 2019 16:39:51 GMT",1346
9980,400,32.0,80,120,"Tue, 02 Jul 2019 16:04:33 GMT",True,"Tue, 02 Jul 2019 18:03:51 GMT",1346
9981,400,32.0,80,118,"Tue, 02 Jul 2019 16:04:56 GMT",True,"Tue, 02 Jul 2019 18:01:51 GMT",1346
9982,400,32.0,80,118,"Tue, 02 Jul 2019 16:05:16 GMT",True,"Tue, 02 Jul 2019 18:01:51 GMT",1346
9983,400,32.0,80,107,"Tue, 02 Jul 2019 16:05:57 GMT",True,"Tue, 02 Jul 2019 17:50:51 GMT",1346
9984,333,6.66,20,436,"Tue, 02 Jul 2019 16:04:29 GMT",True,"Tue, 02 Jul 2019 23:20:09 GMT",567
9985,600,12.0,20,269,"Tue, 02 Jul 2019 16:07:03 GMT",True,"Tue, 02 Jul 2019 20:35:24 GMT",1366
9986,400,8.0,20,452,"Tue, 02 Jul 2019 16:11:15 GMT",True,"Tue, 02 Jul 2019 23:42:33 GMT",743
9987,600,12.0,20,170,"Tue, 02 Jul 2019 16:13:04 GMT",True,"Tue, 02 Jul 2019 19:02:54 GMT",324
9988,600,30.0,50,390,"Tue, 02 Jul 2019 16:21:56 GMT",True,"Tue, 02 Jul 2019 22:51:50 GMT",712
9989,400,8.0,20,223,"Tue, 02 Jul 2019 16:29:56 GMT",True,"Tue, 02 Jul 2019 20:12:16 GMT",858
9990,357,21.42,60,191,"Tue, 02 Jul 2019 16:33:41 GMT",True,"Tue, 02 Jul 2019 19:44:17 GMT",2170
9991,200,14.0,70,120,"Tue, 02 Jul 2019 16:58:58 GMT",True,"Tue, 02 Jul 2019 18:58:58 GMT",558
9992,469,14.07,30,421,"Tue, 02 Jul 2019 17:10:16 GMT",True,"Wed, 03 Jul 2019 00:06:56 GMT",1095
9993,250,42.5,170,546,"Tue, 02 Jul 2019 17:07:45 GMT",True,"Wed, 03 Jul 2019 02:13:46 GMT",2743
9994,227,49.94,220,431,"Tue, 02 Jul 2019 17:13:44 GMT",True,"Wed, 03 Jul 2019 00:23:59 GMT",2961
9995,227,49.94,220,466,"Tue, 02 Jul 2019 17:14:51 GMT",True,"Wed, 03 Jul 2019 00:58:59 GMT",2961
9996,400,16.0,40,291,"Tue, 02 Jul 2019 20:16:24 GMT",True,"Wed, 03 Jul 2019 01:06:44 GMT",1082
9997,375,15.0,40,153,"Tue, 02 Jul 2019 22:33:34 GMT",True,"Wed, 03 Jul 2019 01:06:09 GMT",1202
9998,271,65.04,240,145,"Tue, 02 Jul 2019 23:06:24 GMT",True,"Wed, 03 Jul 2019 01:25:58 GMT",1039
9999,600,12.0,20,108,"Tue, 02 Jul 2019 23:45:50 GMT",True,"Wed, 03 Jul 2019 01:33:01 GMT",1746
10000,600,12.0,20,108,"Wed, 03 Jul 2019 01:47:46 GMT",True,"Wed, 03 Jul 2019 01:33:01 GMT",1746
10001,333,6.66,20,81,"Wed, 03 Jul 2019 00:17:17 GMT",True,"Wed, 03 Jul 2019 01:37:57 GMT",365
10002,400,8.0,20,62,"Wed, 03 Jul 2019 13:02:13 GMT",True,"Wed, 03 Jul 2019 14:03:54 GMT",743
10003,400,32.0,80,107,"Wed, 03 Jul 2019 14:46:39 GMT",True,"Wed, 03 Jul 2019 16:27:53 GMT",1346
10004,525,10.5,20,236,"Wed, 03 Jul 2019 15:16:17 GMT",True,"Wed, 03 Jul 2019 19:10:47 GMT",1164
10005,400,16.0,40,446,"Wed, 03 Jul 2019 15:35:58 GMT",True,"Wed, 03 Jul 2019 23:01:25 GMT",1137
10006,600,12.0,20,269,"Wed, 03 Jul 2019 15:44:17 GMT",True,"Wed, 03 Jul 2019 20:08:48 GMT",1366
10007,600,18.0,30,390,"Wed, 03 Jul 2019 15:40:39 GMT",True,"Wed, 03 Jul 2019 22:10:31 GMT",712
10008,400,8.0,20,459,"Wed, 03 Jul 2019 15:46:23 GMT",True,"Wed, 03 Jul 2019 23:25:24 GMT",2461
10009,500,15.0,30,472,"Wed, 03 Jul 2019 15:58:19 GMT",True,"Wed, 03 Jul 2019 23:49:26 GMT",620
10010,400,8.0,20,448,"Wed, 03 Jul 2019 16:01:23 GMT",True,"Wed, 03 Jul 2019 23:29:01 GMT",743
10011,400,16.0,40,252,"Wed, 03 Jul 2019 16:15:42 GMT",True,"Wed, 03 Jul 2019 20:27:04 GMT",632
10012,200,16.0,80,388,"Wed, 03 Jul 2019 16:18:54 GMT",True,"Wed, 03 Jul 2019 22:46:25 GMT",714
10013,600,12.0,20,157,"Wed, 03 Jul 2019 16:25:38 GMT",True,"Wed, 03 Jul 2019 19:02:10 GMT",324
10014,357,21.42,60,191,"Wed, 03 Jul 2019 16:26:12 GMT",True,"Wed, 03 Jul 2019 19:36:33 GMT",2170
10015,400,20.0,50,265,"Wed, 03 Jul 2019 16:26:50 GMT",True,"Wed, 03 Jul 2019 20:51:50 GMT",2898
10016,469,14.07,30,421,"Wed, 03 Jul 2019 16:46:08 GMT",True,"Wed, 03 Jul 2019 23:46:58 GMT",1095
10017,469,14.07,30,60,"Wed, 03 Jul 2019 16:46:25 GMT",True,"Wed, 03 Jul 2019 17:45:58 GMT",1095
10018,400,8.0,20,223,"Wed, 03 Jul 2019 16:53:51 GMT",True,"Wed, 03 Jul 2019 20:36:19 GMT",858
10019,400,28.0,70,229,"Wed, 03 Jul 2019 16:55:17 GMT",True,"Wed, 03 Jul 2019 20:43:18 GMT",1957
10020,200,14.0,70,120,"Wed, 03 Jul 2019 17:10:10 GMT",True,"Wed, 03 Jul 2019 19:10:07 GMT",558
10021,227,34.05,150,466,"Wed, 03 Jul 2019 17:10:56 GMT",True,"Thu, 04 Jul 2019 00:56:15 GMT",2961
